Feha de la Medda,Hora de la Medda,FASE AB,FASE BC,FASE AC,FASE A,FASE B,FASE  C,NEUTRO,POTENA ATVA AB [W],POTENA ATVA B [W],POTENA ATVA  [W],
20/01/2015,16:40:09,406.24,412.05,410.96,0,2.1,0,,,,,0
20/01/2015,16:45:09,406.04,411.34,409.84,0,2.05,0,,,,,0
20/01/2015,16:50:09,405.33,410.85,409,0,2.07,0,,,,,0
20/01/2015,16:55:09,407,412.91,411.48,0,2.18,0,,,,,0
20/01/2015,17:00:09,407.04,412.7,411.41,0,2.22,0,,,,,0
20/01/2015,17:05:09,407.01,412.98,411.66,0,2.28,0,,,,,0
20/01/2015,17:10:09,406.95,412.58,411.01,0,2.31,0,,,,,0
20/01/2015,17:15:09,408.33,412.97,412.03,0,1.98,0,,,,,0
20/01/2015,17:20:09,407.59,412.81,411.78,0,2.06,0,,,,,0
20/01/2015,17:25:09,407.99,412.93,411.5,0,2.03,0,,,,,0
20/01/2015,17:30:09,406.9,412.4,411.07,0,2.1,0,,,,,0
20/01/2015,17:35:09,407.93,413.01,412.02,0,2.12,0,,,,,0
20/01/2015,17:40:09,407.74,413.16,411.79,0,2.22,0,,,,,0
20/01/2015,17:45:09,408.77,414.5,413.15,0,2.31,0,,,,,0
20/01/2015,17:50:09,406.37,411.77,410.28,0,2.26,0,,,,,0
20/01/2015,17:55:09,407.37,412.77,411.25,0,2.21,0,,,,,0
20/01/2015,18:00:09,407.08,412.5,411.35,0,2.25,0,,,,,0
20/01/2015,18:05:09,406.95,412.21,411.3,0,2.26,0,,,,,0
20/01/2015,18:10:09,407.09,412.4,411.34,0,2.34,0,,,,,0
20/01/2015,18:15:09,405.75,410,409.27,0,2.14,0,,,,,0
20/01/2015,18:20:09,405.4,409.83,409.33,0,2.25,0,,,,,0
20/01/2015,18:25:09,403.56,407.84,407.4,0,2.08,0,,,,,0
20/01/2015,18:30:09,401.84,406.7,407.15,0,2.1,0,,,,,0
20/01/2015,18:35:09,401.45,406.65,407.18,0,2.25,0,,,,,0
20/01/2015,18:40:09,402.93,408.04,407.61,0,2.31,0,,,,,0
20/01/2015,18:45:09,403.83,408.73,408.16,0,2.27,0,,,,,0
20/01/2015,18:50:09,403.39,407.53,407.49,0,2.2,0,,,,,0
20/01/2015,18:55:09,404,408.13,408.37,0,2.19,0,,,,,0
20/01/2015,19:00:09,403.93,408.77,408.61,0,2.29,0,,,,,0
20/01/2015,19:05:09,404.81,409,408.89,0,2.22,0,,,,,0
20/01/2015,19:10:09,404.71,409.07,409.31,0,2.26,0,,,,,0
20/01/2015,19:15:09,406.05,410.11,410.39,0,2.23,0,,,,,0
20/01/2015,19:20:09,405.58,410.05,410.03,0,2.24,0,,,,,0
20/01/2015,19:25:09,405.18,410.05,409.83,0,2.22,0,,,,,0
20/01/2015,19:30:09,405.06,409.49,410.49,0,2.09,0,,,,,0
20/01/2015,19:35:09,405.27,409.44,410.48,0,1.99,0,,,,,0
20/01/2015,19:40:09,407.45,412.49,411.75,0,2.29,0,,,,,0
20/01/2015,19:45:09,407.89,411.83,411.69,0,2.2,0,,,,,0
20/01/2015,19:50:09,408.67,413.11,413.02,0,2.25,0,,,,,0
20/01/2015,19:55:09,409.06,413.85,413.32,0,2.27,0,,,,,0
20/01/2015,20:00:09,408.93,413.56,413.31,0,2.27,0,,,,,0
20/01/2015,20:05:09,409.78,414.03,413.91,0,2.2,0,,,,,0
20/01/2015,20:10:09,410.43,414.54,414.57,0,2.18,0,,,,,0
20/01/2015,20:15:09,410.44,415.06,414.48,0,2.28,0,,,,,0
20/01/2015,20:20:09,410.01,414.4,414.95,0,2.24,0,,,,,0
20/01/2015,20:25:09,411.11,415.23,415.16,0,2.3,0,,,,,0
20/01/2015,20:30:09,405.91,410.99,410.21,0,2.29,0,,,,,0
20/01/2015,20:35:09,405.86,410.3,409.82,0,2.26,0,,,,,0
20/01/2015,20:40:09,406.73,411.39,411.1,0,2.22,0,,,,,0
20/01/2015,20:45:09,407.74,412.58,412.03,0,2.19,0,,,,,0
20/01/2015,20:50:09,406.97,411.77,411.82,0,2.26,0,,,,,0
20/01/2015,20:55:09,408.38,412.68,412.24,0,2.22,0,,,,,0
20/01/2015,21:00:09,408.01,412.83,411.81,0,2.27,0,,,,,0
20/01/2015,21:05:09,407.31,411.82,411.33,0,2.26,0,,,,,0
20/01/2015,21:10:09,407.11,411.69,411.19,0,2.23,0,,,,,0
20/01/2015,21:15:09,408.12,412.03,412.95,0,2.02,0,,,,,0
20/01/2015,21:20:09,409.01,413.47,413.57,0,2.19,0,,,,,0
20/01/2015,21:25:09,408.83,413.68,413.25,0,2.26,0,,,,,0
20/01/2015,21:30:09,409.3,413.71,413.36,0,2.23,0,,,,,0
20/01/2015,21:35:09,409.18,413.42,413.33,0,2.24,0,,,,,0
20/01/2015,21:40:09,407.56,411.61,411.55,0,2.27,0,,,,,0
20/01/2015,21:45:09,408.67,412.65,412.08,0,2.08,0,,,,,0
20/01/2015,21:50:09,408.27,412.67,412.3,0,2.07,0,,,,,0
20/01/2015,21:55:09,406.93,411.46,411.31,0,2.26,0,,,,,0
20/01/2015,22:00:09,404.84,409.13,409.93,0,2.2,0,,,,,0
20/01/2015,22:05:09,405.16,410.21,409.22,0,2.25,0,,,,,0
20/01/2015,22:10:09,405.62,410,409.51,0,2.17,0,,,,,0
20/01/2015,22:15:09,406.08,410.4,410.16,0,2.21,0,,,,,0
20/01/2015,22:20:09,404.38,409.55,409.3,0,2.2,0,,,,,0
20/01/2015,22:25:09,406.78,411.27,410.05,0,2.19,0,,,,,0
20/01/2015,22:30:09,407.53,411.61,410.89,0,2.06,0,,,,,0
20/01/2015,22:35:09,407.26,411.78,410.66,0,2.23,0,,,,,0
20/01/2015,22:40:09,406.86,411.07,411.29,0,2.18,0,,,,,0
20/01/2015,22:45:09,408.01,412.69,411.15,0,2.24,0,,,,,0
20/01/2015,22:50:09,409.1,413.64,412.68,0,2.25,0,,,,,0
20/01/2015,22:55:09,408.06,413.33,412.39,0,2.26,0,,,,,0
20/01/2015,23:00:09,409.67,414.01,414.1,0,2.04,0,,,,,0
20/01/2015,23:05:09,409.91,414.09,413.44,0,1.99,0,,,,,0
20/01/2015,23:10:09,409.63,413.73,412.98,0,2.16,0,,,,,0
20/01/2015,23:15:09,409.96,414.54,413.36,0,2.06,0,,,,,0
20/01/2015,23:20:09,409.64,414.27,412.89,0,2.2,0,,,,,0
20/01/2015,23:25:09,408.93,413.13,412.24,0,2.06,0,,,,,0
20/01/2015,23:30:09,409.66,413.38,412.56,0,1.93,0,,,,,0
20/01/2015,23:35:09,410.16,414.16,413.55,0,1.99,0,,,,,0
20/01/2015,23:40:09,409.26,413.29,412.19,0,1.99,0,,,,,0
20/01/2015,23:45:09,409.11,413.48,412.2,0,2.05,0,,,,,0
20/01/2015,23:50:09,409.85,414.23,413.13,0,2.05,0,,,,,0
20/01/2015,23:55:09,409.91,414.34,413.74,0,2.07,0,,,,,0
21/01/2015,00:00:09,410.77,415.06,413.83,0,2.16,0,,,,,0
21/01/2015,00:05:09,410.28,414.01,413.02,0,2.03,0,,,,,0
21/01/2015,00:10:09,410.19,414.73,413.93,0,2.05,0,,,,,0
21/01/2015,00:15:09,409.06,413.91,412.47,0,2.05,0,,,,,0
21/01/2015,00:20:09,410.59,414.83,413.48,0,2.2,0,,,,,0
21/01/2015,00:25:09,410.65,414.79,413.69,0,2.19,0,,,,,0
21/01/2015,00:30:09,411.02,415.94,415.07,0,2.2,0,,,,,0
21/01/2015,00:35:09,410.52,415.27,413.19,0,2.24,0,,,,,0
21/01/2015,00:40:09,411.01,415.63,414.43,0,2.07,0,,,,,0
21/01/2015,00:45:09,406.34,410.51,410.17,0,2.03,0,,,,,0
21/01/2015,00:50:09,405.96,410.59,409.19,0,2.19,0,,,,,0
21/01/2015,00:55:09,407.18,411.73,409.98,0,2.19,0,,,,,0
21/01/2015,01:00:09,406.38,410.63,410.01,0,2.04,0,,,,,0
21/01/2015,01:05:09,406.88,411.25,410.28,0,2.06,0,,,,,0
21/01/2015,01:10:09,407.27,411.56,409.92,0,2.03,0,,,,,0
21/01/2015,01:15:09,406.68,411.12,410.64,0,2.01,0,,,,,0
21/01/2015,01:20:09,407.61,411.56,410.49,0,2.03,0,,,,,0
21/01/2015,01:25:09,407.35,412.09,410.66,0,2.21,0,,,,,0
21/01/2015,01:30:09,407.81,411.92,410.67,0,2.2,0,,,,,0
21/01/2015,01:35:09,407.58,411.96,410.59,0,2.19,0,,,,,0
21/01/2015,01:40:09,407.27,412.19,410.63,0,2.21,0,,,,,0
21/01/2015,01:45:09,407.81,412.23,410.98,0,2.06,0,,,,,0
21/01/2015,01:50:09,407.3,411.63,410.44,0,2.05,0,,,,,0
21/01/2015,01:55:09,408.4,412.32,411.48,0,2.03,0,,,,,0
21/01/2015,02:00:09,406.94,411.63,410.37,0,2.07,0,,,,,0
21/01/2015,02:05:09,408.3,412.92,411.54,0,2.08,0,,,,,0
21/01/2015,02:10:09,407.27,411.27,410.34,0,2.04,0,,,,,0
21/01/2015,02:15:09,407.17,411.15,410.67,0,2.26,0,,,,,0
21/01/2015,02:20:09,406.83,410.75,409.65,0,2.06,0,,,,,0
21/01/2015,02:25:09,407.72,411.7,410.63,0,2.07,0,,,,,0
21/01/2015,02:30:09,407.35,411.48,410.21,0,2.19,0,,,,,0
21/01/2015,02:35:09,407.62,412.41,410.93,0,2.19,0,,,,,0
21/01/2015,02:40:09,407,411.49,410.97,0,2.25,0,,,,,0
21/01/2015,02:45:09,408.22,412.51,411.19,0,2.18,0,,,,,0
21/01/2015,02:50:09,407.48,411.93,411.04,0,2.07,0,,,,,0
21/01/2015,02:55:09,406.76,410.91,409.78,0,2.06,0,,,,,0
21/01/2015,03:00:09,407.04,411.09,410.07,0,2.23,0,,,,,0
21/01/2015,03:05:09,407.22,411.11,410.33,0,2.21,0,,,,,0
21/01/2015,03:10:09,407.36,411.27,410.47,0,2.04,0,,,,,0
21/01/2015,03:15:09,406.66,411.02,409.94,0,2.08,0,,,,,0
21/01/2015,03:20:09,406.54,410.66,409.74,0,2.04,0,,,,,0
21/01/2015,03:25:09,407.15,410.72,409.7,0,1.95,0,,,,,0
21/01/2015,03:30:09,406.75,411.07,410.02,0,2.07,0,,,,,0
21/01/2015,03:35:09,407.5,411.95,410.74,0,2.21,0,,,,,0
21/01/2015,03:40:09,407.17,411.17,410.4,0,2.02,0,,,,,0
21/01/2015,03:45:09,407.55,411.85,410.66,0,2.22,0,,,,,0
21/01/2015,03:50:09,406.51,411.04,409.59,0,2.19,0,,,,,0
21/01/2015,03:55:09,406.09,410.51,409.52,0,2.04,0,,,,,0
21/01/2015,04:00:09,406.73,411.12,410.48,0,2.19,0,,,,,0
21/01/2015,04:05:09,406.43,411.13,409.71,0,2.23,0,,,,,0
21/01/2015,04:10:09,406.47,410.39,409.2,0,2.08,0,,,,,0
21/01/2015,04:15:09,407.2,411.31,410.35,0,2.21,0,,,,,0
21/01/2015,04:20:09,406.78,411.02,410.16,0,2.19,0,,,,,0
21/01/2015,04:25:09,406.64,410.32,409.78,0,1.92,0,,,,,0
21/01/2015,04:30:09,406.33,410.45,409.64,0,2.19,0,,,,,0
21/01/2015,04:35:09,407.92,411.43,410.87,0,2.17,0,,,,,0
21/01/2015,04:40:09,406.59,410.14,409.97,0,1.98,0,,,,,0
21/01/2015,04:45:09,406.95,411.28,409.79,0,2.21,0,,,,,0
21/01/2015,04:50:09,405.68,409.85,409.23,0,2.19,0,,,,,0
21/01/2015,04:55:09,405.72,409.54,408.8,0,2.17,0,,,,,0
21/01/2015,05:00:09,406.41,410.76,410.09,0,2.19,0,,,,,0
21/01/2015,05:05:09,405.49,409.25,408.75,0,2.18,0,,,,,0
21/01/2015,05:10:09,405.24,409.64,408.67,0,2.26,0,,,,,0
21/01/2015,05:15:09,405.04,409.68,408.77,0,2.27,0,,,,,0
21/01/2015,05:20:09,405.73,409.93,409.48,0,2.25,0,,,,,0
21/01/2015,05:25:09,405.24,409.54,408.73,0,2.23,0,,,,,0
21/01/2015,05:30:09,404.77,409.08,408.52,0,2.05,0,,,,,0
21/01/2015,05:35:09,404.38,408.71,408.24,0,2.05,0,,,,,0
21/01/2015,05:40:09,405.91,409.65,408.91,0,2,0,,,,,0
21/01/2015,05:45:09,404.22,408.54,408,0,2.18,0,,,,,0
21/01/2015,05:50:09,402.53,407.81,406.87,0,2.22,0,,,,,0
21/01/2015,05:55:09,403.52,408.18,407.35,0,2.21,0,,,,,0
21/01/2015,06:00:09,408.44,412.81,412.36,0,2.17,0,,,,,0
21/01/2015,06:05:09,405.92,410.54,410.01,0,2.18,0,,,,,0
21/01/2015,06:10:09,406.17,410.39,409.92,0,2.07,0,,,,,0
21/01/2015,06:15:09,406.24,411.06,410.08,0,2.23,0,,,,,0
21/01/2015,06:20:09,406.2,410.65,410.27,0,2.22,0,,,,,0
21/01/2015,06:25:09,404.92,409.14,408.82,0,2.04,0,,,,,0
21/01/2015,06:30:09,405.88,409.81,409.55,0,2.18,0,,,,,0
21/01/2015,06:35:09,406.8,410.84,410.6,0,2.2,0,,,,,0
21/01/2015,06:40:09,405.36,409.72,409.29,0,2.17,0,,,,,0
21/01/2015,06:45:09,405.38,410.15,409.72,0,2.24,0,,,,,0
21/01/2015,06:50:09,404.65,408.94,408.22,0,2.28,0,,,,,0
21/01/2015,06:55:09,409.42,414.11,413.02,0,2.32,0,,,,,0
21/01/2015,07:00:09,407.99,413.09,412.69,0,2.32,0,,,,,0
21/01/2015,07:05:09,409.89,414.12,413.48,0,2.23,0,,,,,0
21/01/2015,07:10:09,410.78,415.85,414.29,0,2.25,0,,,,,0
21/01/2015,07:15:09,410.81,415.38,414.55,0,2.27,0,,,,,0
21/01/2015,07:20:09,410.44,415.62,414.48,0,2.25,0,,,,,0
21/01/2015,07:25:09,408.99,414.09,412.66,0,2.25,0,,,,,0
21/01/2015,07:30:09,410.29,415.57,414.71,0,2.22,0,,,,,0
21/01/2015,07:35:09,409.58,414.88,413.49,0,2.27,0,,,,,0
21/01/2015,07:40:09,411.15,416.49,414.83,0,2.25,0,,,,,0
21/01/2015,07:45:09,410.38,415.83,413.87,0,2.31,0,,,,,0
21/01/2015,07:50:09,409.87,415.68,414.59,0,2.37,0,,,,,0
21/01/2015,07:55:09,408.02,413.47,411.64,0,2.4,0,,,,,0
21/01/2015,08:00:09,408.9,414.5,413.04,0,2.35,0,,,,,0
21/01/2015,08:05:09,406.98,412.41,411.15,0,2.33,0,,,,,0
21/01/2015,08:10:09,407.99,412.62,411.74,0,2.37,0,,,,,0
21/01/2015,08:15:09,407.2,412.06,410.82,1.02,2.59,0,,,,,367.8
21/01/2015,08:20:09,406.62,411.95,410.73,1.5,3.12,1.35,,,,,1055.18
21/01/2015,08:25:09,407.95,413.34,412.42,2.13,3.65,1.97,,,,,1523.14
21/01/2015,08:30:09,407.85,412.72,411.99,2.65,4.1,2.45,,,,,1896.08
21/01/2015,08:35:09,407.93,412.74,411.31,2.82,4.37,2.64,,,,,2018.55
21/01/2015,08:40:09,407.6,412.43,411.67,3.18,4.43,2.94,,,,,2249.37
21/01/2015,08:45:09,408.83,414.07,413.04,3.42,4.84,3.2,,,,,2446.14
21/01/2015,08:50:09,408.58,412.93,411.47,3.69,5.06,3.44,,,,,2625.64
21/01/2015,08:55:09,410.77,416.46,415.35,4.05,5.41,3.77,,,,,2892.76
21/01/2015,09:00:09,411.55,417.22,416.57,4.34,5.67,4.04,,,,,3104.44
21/01/2015,09:05:09,409.92,415.2,414.06,4.53,5.78,4.2,,,,,3218.76
21/01/2015,09:10:09,409.82,414.47,413.51,4.62,5.9,4.31,,,,,3284.33
21/01/2015,09:15:09,409.57,415.04,413.38,4.92,6.18,4.6,,,,,3493.24
21/01/2015,09:20:09,410.64,415.44,415.44,5.24,6.38,4.9,,,,,3732.84
21/01/2015,09:25:09,411.5,416.69,415.51,5.36,6.5,5,,,,,3817.65
21/01/2015,09:30:09,409.67,415.23,414.67,5.58,6.74,5.21,,,,,3952.68
21/01/2015,09:35:09,411.08,416.65,415.43,5.76,6.64,5.32,,,,,4055.57
21/01/2015,09:40:09,411.27,416.27,414.89,5.63,6.79,5.34,,,,,4042.94
21/01/2015,09:45:09,410.82,415.53,414.95,5.94,6.87,5.63,,,,,4247.24
21/01/2015,09:50:09,411.32,416.85,415.87,6.02,7.17,5.66,,,,,4294.54
21/01/2015,09:55:09,410.5,415.9,414.4,6.25,7.37,5.86,,,,,4437.63
21/01/2015,10:00:09,408.81,414.33,412.95,6.43,7.68,6.02,,,,,4534.6
21/01/2015,10:05:09,409.49,415.36,415.06,6.47,7.67,6.08,,,,,4594
21/01/2015,10:10:09,412.34,418.2,416.85,6.22,7.39,5.83,,,,,4439.21
21/01/2015,10:15:09,410.64,416.11,414.74,6.43,7.59,6.05,,,,,4575.78
21/01/2015,10:20:09,411.65,417.2,416.27,6.49,7.51,6.11,,,,,4627.13
21/01/2015,10:25:09,412.87,417.71,417.05,6.75,7.81,6.31,,,,,4802.91
21/01/2015,10:30:09,411.56,416.61,415.61,6.68,7.75,6.28,,,,,4755.56
21/01/2015,10:35:09,409.99,415.55,414.14,6.08,7.23,5.65,,,,,4293.17
21/01/2015,10:40:09,410.03,415.33,415.36,6.18,7.3,5.76,,,,,4375.03
21/01/2015,10:45:09,408.95,413.97,414.04,6.39,7.42,5.92,,,,,4495.53
21/01/2015,10:50:09,409.74,414.35,413.46,6.5,7.41,6.11,,,,,4596.14
21/01/2015,10:55:09,410.76,415.99,415.16,6.59,7.56,6.17,,,,,4673.5
21/01/2015,11:00:09,409.81,415.48,414.56,6.63,7.62,6.22,,,,,4692.39
21/01/2015,11:05:09,410.22,414.92,414.13,6.77,7.78,6.35,,,,,4787.3
21/01/2015,11:10:09,410.81,415.42,414.96,6.4,7.3,6,,,,,4532.62
21/01/2015,11:15:09,411.31,416.33,415.49,6.4,7.36,6.01,,,,,4541.64
21/01/2015,11:20:09,409.78,415.73,414.81,6.01,7.12,5.58,,,,,4228.93
21/01/2015,11:25:09,408.29,413.56,412.34,4.85,5.95,4.52,,,,,3425.35
21/01/2015,11:30:09,408.84,414.17,413.3,5.57,6.63,5.23,,,,,3937.95
21/01/2015,11:35:09,408.23,413.05,412.4,5.79,6.73,5.4,,,,,4066.09
21/01/2015,11:40:09,409.28,414.68,413.5,5.87,7.02,5.51,,,,,4161.73
21/01/2015,11:45:09,408.72,414.11,413.46,5.83,6.78,5.46,,,,,4109.77
21/01/2015,11:50:09,409.34,414.44,413.93,6.53,7.57,6.14,,,,,4621.08
21/01/2015,11:55:09,411.52,416.81,416.98,6.25,7.14,5.81,,,,,4430.52
21/01/2015,12:00:09,410.22,415.56,414.85,5.93,6.99,5.55,,,,,4206.87
21/01/2015,12:05:09,410.5,416.33,416.03,5.82,6.76,5.43,,,,,4132.54
21/01/2015,12:10:09,409.25,414.59,414.4,5.4,6.49,5.02,,,,,3812.38
21/01/2015,12:15:09,411.14,416.49,415.86,5.77,6.91,5.37,,,,,4092.66
21/01/2015,12:20:09,410.33,415.59,415.58,5.24,6.07,4.94,,,,,3730.95
21/01/2015,12:25:09,410.52,415.29,415.95,5.04,5.81,4.71,,,,,3577.7
21/01/2015,12:30:09,410.06,415.12,415.14,4.86,5.87,4.51,,,,,3437.94
21/01/2015,12:35:09,409.21,414.65,413.68,4.77,5.94,4.37,,,,,3374.96
21/01/2015,12:40:09,407.23,412.57,412.44,2.39,3.63,2.22,,,,,1703.42
21/01/2015,12:45:09,410.76,415.61,415.74,5.03,6.05,4.66,,,,,3561.93
21/01/2015,12:50:09,408.43,413.55,413.93,3.54,4.42,3.29,,,,,2510.47
21/01/2015,12:55:09,406.21,411.88,411.31,2.08,3.54,1.87,,,,,1454.8
21/01/2015,13:00:09,404.96,410.7,410.62,0,2.23,0,,,,,0
21/01/2015,13:05:09,409.56,415.06,414.64,4.49,5.53,4.15,,,,,3183.05
21/01/2015,13:10:09,405.82,410.54,410.44,0,1.98,0,,,,,0
21/01/2015,13:15:09,406.34,411.47,410.65,0,1.97,0,,,,,0
21/01/2015,13:20:09,406.36,410.55,410.18,0,1.95,0,,,,,0
21/01/2015,13:25:09,406.88,411.89,411.21,0,2.05,0,,,,,0
21/01/2015,13:30:09,407.22,411.76,411.07,0,1.96,0,,,,,0
21/01/2015,13:35:09,412.4,417.05,416.45,5.21,6.23,4.86,,,,,3714.2
21/01/2015,13:40:09,411.2,415.84,415.36,3.62,4.61,3.34,,,,,2572.77
21/01/2015,13:45:09,407.63,412.23,411.66,0,1.99,0,,,,,0
21/01/2015,13:50:09,408.15,412.67,412.1,0,2,0,,,,,0
21/01/2015,13:55:09,406.99,412.44,411.44,0,2.07,0,,,,,0
21/01/2015,14:00:09,407.03,411.47,410.81,0,1.98,0,,,,,0
21/01/2015,14:05:09,406.54,412.05,410.75,0,2.24,0,,,,,0
21/01/2015,14:10:09,406.13,411.79,410.4,0,2.18,0,,,,,0
21/01/2015,14:15:09,412.67,418.37,417.09,5.45,6.57,5.13,,,,,3905.78
21/01/2015,14:20:09,411.84,417.55,416.04,4.87,6.17,4.53,,,,,3471.22
21/01/2015,14:25:09,407.74,413.57,412.82,1.41,3.14,1.25,,,,,970.63
21/01/2015,14:30:09,411.19,416.88,415.11,3.78,5.08,3.49,,,,,2691.61
21/01/2015,14:35:09,411.84,417.84,416.33,5.3,6.64,4.91,,,,,3765.31
21/01/2015,14:40:09,412.71,418.37,416.73,4.87,6.29,4.5,,,,,3465.55
21/01/2015,14:45:09,409.39,414.88,413.67,2.51,3.95,2.32,,,,,1797.94
21/01/2015,14:50:09,408.02,413.17,412.55,0,2.46,1.05,,,,,230.01
21/01/2015,14:55:09,407.75,413.49,412.17,0,2.25,0,,,,,0
21/01/2015,15:00:09,407.42,412.47,411.88,0,2.2,0,,,,,0
21/01/2015,15:05:09,407.98,414.16,412.58,0,2.34,0,,,,,0
21/01/2015,15:10:09,410.46,416.17,414.73,4.01,5.39,3.69,,,,,2847.08
21/01/2015,15:15:09,409.78,415.94,414.07,2.49,4.02,2.31,,,,,1783.86
21/01/2015,15:20:09,407.17,413.04,411.68,0,2.39,0,,,,,0
21/01/2015,15:25:09,407.51,413.24,411.68,0,2.38,0,,,,,0
21/01/2015,15:30:09,406.05,412.6,410.65,0,2.49,0,,,,,0
21/01/2015,15:35:09,409.88,416.29,415.04,3.36,4.7,3.09,,,,,2386.15
21/01/2015,15:40:09,409.28,415.67,414.12,3.06,4.47,2.77,,,,,2157.57
21/01/2015,15:45:09,409.34,414.84,413.99,1.99,3.49,1.8,,,,,1404.83
21/01/2015,15:50:09,407.1,413.09,411.64,0,2.58,0,,,,,0
21/01/2015,15:55:09,406.3,412.85,411.06,0,2.3,0,,,,,0
21/01/2015,16:00:09,408.28,414.06,414.2,2.34,3.87,2.17,,,,,1679.3
21/01/2015,16:05:09,407.9,414.04,413.86,2.23,3.74,2.04,,,,,1587.7
21/01/2015,16:10:09,407.67,413.2,413.32,1.78,3.18,1.61,,,,,1263.95
21/01/2015,16:15:09,407.1,412.86,412.53,2.18,3.7,2.01,,,,,1558.75
21/01/2015,16:20:09,408.46,414.26,413.2,0.98,2.68,0,,,,,339.81
21/01/2015,16:25:09,407.67,413.01,411.62,0,2.35,0,,,,,0
21/01/2015,16:30:09,408.32,413.97,412.9,0,2.32,0,,,,,0
21/01/2015,16:35:09,409.73,415.5,414.63,1.8,3.42,1.64,,,,,1277.05
21/01/2015,16:40:09,406.21,412.52,411.26,2.05,3.69,1.84,,,,,1448.69
21/01/2015,16:45:09,406.07,412.11,410.76,1.3,2.96,1.11,,,,,885.32
21/01/2015,16:50:09,405.09,410.99,409.8,0,2.4,0,,,,,0
21/01/2015,16:55:09,407.63,414.02,412.54,1.97,3.7,1.75,,,,,1383.92
21/01/2015,17:00:09,406.79,412.12,412.17,1.9,3.49,1.72,,,,,1338.55
21/01/2015,17:05:09,406.87,412.9,412.45,1.68,3.26,1.52,,,,,1185.1
21/01/2015,17:10:09,407.55,413.51,412.72,1.45,3.16,1.29,,,,,1010.76
21/01/2015,17:15:09,407.59,413.72,413.46,1.31,2.99,1.15,,,,,899.24
21/01/2015,17:20:09,406.5,412.77,412.03,0,2.71,0,,,,,0
21/01/2015,17:25:09,406.81,412.82,412.97,0,2.59,0,,,,,0
21/01/2015,17:30:09,406.7,412.73,412.53,0,2.33,0,,,,,0
21/01/2015,17:35:09,405.48,411.11,411.07,0,2.26,0,,,,,0
21/01/2015,17:40:09,406.93,412.29,411.38,0,2.29,0,,,,,0
21/01/2015,17:45:09,407.36,413.14,412.35,0,2.34,0,,,,,0
21/01/2015,17:50:09,408.26,414.12,412.79,0,2.31,0,,,,,0
21/01/2015,17:55:09,408.28,413.51,412.35,0,2.34,0,,,,,0
21/01/2015,18:00:09,408.67,414.13,413.27,0,2.39,0,,,,,0
21/01/2015,18:05:09,407.41,412.88,411.95,0,2.4,0,,,,,0
21/01/2015,18:10:09,407.12,412.54,411.37,0,2.41,0,,,,,0
21/01/2015,18:15:09,406.22,410.92,411.45,0,2.33,0,,,,,0
21/01/2015,18:20:09,405.19,410.2,410.86,0,2.42,0,,,,,0
21/01/2015,18:25:09,404.22,408.96,408.79,0,2.35,0,,,,,0
21/01/2015,18:30:09,402.31,407.16,406.89,0,2.46,0,,,,,0
21/01/2015,18:35:09,403.78,408.5,408.04,0,2.36,0,,,,,0
21/01/2015,18:40:09,403.03,407.76,407.43,0,2.37,0,,,,,0
21/01/2015,18:45:09,404.82,409.02,409.12,0,2.31,0,,,,,0
21/01/2015,18:50:09,403.94,408.33,409.21,0,2.26,0,,,,,0
21/01/2015,18:55:09,405.62,409.91,410.41,0,2.35,0,,,,,0
21/01/2015,19:00:09,405.56,409.79,410.05,0,2.29,0,,,,,0
21/01/2015,19:05:09,405.9,410.3,410.75,0,2.34,0,,,,,0
21/01/2015,19:10:09,406.08,410.11,410.11,0,2.3,0,,,,,0
21/01/2015,19:15:09,405.17,409.34,409.77,0,2.2,0,,,,,0
21/01/2015,19:20:09,404.95,408.91,410.51,0,2.1,0,,,,,0
21/01/2015,19:25:09,406.41,410.56,410.44,0,2.22,0,,,,,0
21/01/2015,19:30:09,406.48,411.35,411.18,0,2.25,0,,,,,0
21/01/2015,19:35:09,407.1,411,411.46,0,2.22,0,,,,,0
21/01/2015,19:40:09,406.98,411.03,411.2,0,2.22,0,,,,,0
21/01/2015,19:45:09,406.81,410.67,410.99,0,2.2,0,,,,,0
21/01/2015,19:50:09,408.1,411.94,413.14,0,2.19,0,,,,,0
21/01/2015,19:55:09,408.96,412.89,413.12,0,2.25,0,,,,,0
21/01/2015,20:00:09,408.77,412.86,412.94,0,2.22,0,,,,,0
21/01/2015,20:05:09,407.64,411.62,411.81,0,2.18,0,,,,,0
21/01/2015,20:10:09,408.65,412.71,413.22,0,2.14,0,,,,,0
21/01/2015,20:15:09,409.42,413.52,413.7,0,2.2,0,,,,,0
21/01/2015,20:20:09,407.71,411.51,412.47,0,2.17,0,,,,,0
21/01/2015,20:25:09,409.05,413.35,413.42,0,2.15,0,,,,,0
21/01/2015,20:30:09,406.66,410.5,410.63,0,2.2,0,,,,,0
21/01/2015,20:35:09,407.1,411.52,411.67,0,2.23,0,,,,,0
21/01/2015,20:40:09,407.06,411.44,411.29,0,2.21,0,,,,,0
21/01/2015,20:45:09,407.67,412.35,412.15,0,2.24,0,,,,,0
21/01/2015,20:50:09,407.58,412.08,413.07,0,2.23,0,,,,,0
21/01/2015,20:55:09,408.06,412.86,412.6,0,2.25,0,,,,,0
21/01/2015,21:00:09,409.12,412.99,412.61,0,2.18,0,,,,,0
21/01/2015,21:05:09,408.36,413.06,412.9,0,2.21,0,,,,,0
