Fecha de la Medida,Hora de la Medida,V12_Avg [V],V23_Avg [V],V31_Avg [V],I1_Avg [A],I2_Avg [A],I3_Avg [A],Pt+_Avg [W],Qti+_Avg [VAR],St+_Avg [VA],freq_Avg [Hz],P12+_Avg [W],S12+_Avg [VA],P12/S12 (FP12),P32+_Avg [W],S32+_Avg [VA],P32/S32 (FP32),thdV12_Avg [%],thdV23_Avg [%],thdV31_Avg [%],thdI1_Avg [%],thdI2_Avg [%],thdI3_Avg [%],Eat+_Avg [Wh],COMSUMO CALCULADO,,PD,,DBV1,DBV2,DBV3,DBI1,DBI2,DBI3,FPT,,PST1,PST2,PST3
15/01/2013,7:25:00 p. m.,424.7,424.6,422.9,0,2.294,0,0,0,0,59.99,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.411,1.312,1.314,22.07,26.42,25.97,51269.98,0.00,,10000.00,,0.149347587,0.125766389,0.275113976,100,200,100,#¡DIV/0!,,4.5,4.4,4.2
15/01/2013,7:30:00 p. m.,424.6,424.4,422.7,0,2.287,0,0,0,0,59.98,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.405,1.314,1.326,21.92,26.46,25.86,51269.98,0.00,,10000.00,,0.165133286,0.117952347,0.283085633,100,200,100,#¡DIV/0!,,4.4,4.7,4.5
15/01/2013,7:35:00 p. m.,424.3,424.4,422.6,0,2.288,0,0,0,0,59.98,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.435,1.345,1.35,22.09,26.25,26.53,51269.98,0.00,,10000.00,,0.125855424,0.149453316,0.275308739,100,200,100,#¡DIV/0!,,0.4,0.2,0.3
15/01/2013,7:40:00 p. m.,425.2,425.1,423.3,0,2.298,0,0,0,0,59.99,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.353,1.267,1.292,21.64,26.16,26.3,51269.98,0.00,,10000.00,,0.157035176,0.133479899,0.290515075,100,200,100,#¡DIV/0!,,0.6,0.7,0.6
15/01/2013,7:45:00 p. m.,425.7,425.5,423.7,0,2.307,0,0,0,0,59.99,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.33,1.249,1.266,21.5,25.98,26.2,51269.98,0.00,,10000.00,,0.172562554,0.125500039,0.298062593,100,200,100,#¡DIV/0!,,1.4,1.1,1.1
15/01/2013,7:50:00 p. m.,426.3,426,424,0,2.315,0,0,0,0,60,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.338,1.276,1.272,20.46,25.93,25.62,51269.98,0.00,,10000.00,,0.20371386,0.133197524,0.336911384,100,200,100,#¡DIV/0!,,1.1,0.9,0.7
15/01/2013,7:55:00 p. m.,426.4,426.3,424.4,0,2.32,0.002,0,0,0,59.99,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.265,1.196,1.223,19.92,25.89,25.25,51269.98,0.00,,10000.00,,0.164435048,0.140944327,0.305379375,100,199.7416021,99.74160207,#¡DIV/0!,,0.7,0.8,0.7
15/01/2013,8:00:00 p. m.,427.3,427.3,425.2,0,2.337,0.001,0,0,0,60.01,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.262,1.197,1.215,19.39,25.79,25.02,51269.98,0.00,,10000.00,,0.164088139,0.164088139,0.328176278,100,199.8716852,99.8716852,#¡DIV/0!,,1,1.3,1.2
15/01/2013,8:05:00 p. m.,425.8,425.5,423.8,0,2.311,0,0,0,0,60,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.207,1.156,1.179,19.47,25.79,25.12,51269.98,0.00,,10000.00,,0.18037801,0.10979531,0.29017332,100,200,100,#¡DIV/0!,,0.6,0.8,0.6
15/01/2013,8:10:00 p. m.,425.7,425.6,423.8,0,2.324,0,0,0,0,59.99,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.175,1.115,1.144,19.29,25.62,25.11,51269.98,0.00,,10000.00,,0.156850443,0.133322877,0.29017332,100,200,100,#¡DIV/0!,,1.6,1.7,1.4
15/01/2013,8:15:00 p. m.,426.4,426.1,424.3,0,2.329,0,0,0,0,60.01,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.181,1.115,1.135,18.72,25.53,24.5,51269.98,0.00,,10000.00,,0.187969925,0.117481203,0.305451128,100,200,100,#¡DIV/0!,,0.6,0.6,0.5
15/01/2013,8:20:00 p. m.,426.7,426.6,424.6,0,2.332,0,0,0,0,60.01,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.158,1.106,1.122,18.19,25.6,24.05,51269.98,0.00,,10000.00,,0.172157446,0.14868143,0.320838876,100,200,100,#¡DIV/0!,,1,1,0.8
15/01/2013,8:25:00 p. m.,427.2,427.2,425.3,0,2.347,0.002,0,0,0,60.02,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.125,1.086,1.082,17.58,25.49,23.57,51269.98,0.00,,10000.00,,0.148472298,0.148472298,0.296944596,100,199.7445722,99.74457216,#¡DIV/0!,,0.8,1.1,1
15/01/2013,8:30:00 p. m.,427.1,427.1,425.2,0,2.346,0.006,0,0,0,59.98,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.115,1.085,1.085,17.36,25.52,23.31,51269.98,0.00,,10000.00,,0.148507113,0.148507113,0.297014225,100,199.2346939,99.23469388,#¡DIV/0!,,0.4,0.5,0.6
15/01/2013,8:35:00 p. m.,427.7,427.6,425.7,0,2.356,0.005,0,0,0,60,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.135,1.108,1.104,16.97,25.45,23.09,51269.98,0.00,,10000.00,,0.163934426,0.140515222,0.304449649,100,199.364676,99.36467598,#¡DIV/0!,,0.5,0.4,0.4
15/01/2013,8:40:00 p. m.,428.3,428.2,426.1,0,2.368,0.005,0,0,0,60.01,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.093,1.071,1.056,16.82,25.37,23.04,51269.98,0.00,,10000.00,,0.17932325,0.155933261,0.33525651,100,199.3678887,99.36788875,#¡DIV/0!,,1.2,1.1,0.9
15/01/2013,8:45:00 p. m.,428.8,428.8,426.7,0,2.384,0.004,0,0,0,60.01,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.072,1.066,1.034,16.63,25.23,22.95,51269.98,0.00,,10000.00,,0.163513198,0.163513198,0.327026396,100,199.4974874,99.49748744,#¡DIV/0!,,1.1,1.2,1
15/01/2013,8:50:00 p. m.,429.4,429.5,427.3,0,2.403,0.009,0,0,0,60.01,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.088,1.091,1.067,16.53,25.12,22.98,51269.98,0.00,,10000.00,,0.155496812,0.178821334,0.334318146,100,198.880597,98.88059701,#¡DIV/0!,,1.1,1.3,1.2
15/01/2013,8:55:00 p. m.,429.8,430,427.7,0,2.41,0.014,0,0,0,60.01,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.07,1.068,1.041,16.28,25.15,22.68,51269.98,0.00,,10000.00,,0.147572816,0.194174757,0.341747573,100,198.2673267,98.26732673,#¡DIV/0!,,1,1.2,1
15/01/2013,9:00:00 p. m.,430.3,430.6,428.3,0,2.432,0.009,0,0,0,60.01,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.042,1.041,1.028,16.29,24.97,22.83,51269.98,0.00,,10000.00,,0.131864722,0.201675458,0.33354018,100,198.8938959,98.89389594,#¡DIV/0!,,0.9,1.1,1
15/01/2013,9:05:00 p. m.,430.5,430.8,428.6,0,2.423,0.009,0,0,0,60.03,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.061,1.07,1.06,16.3,25.05,22.7,51269.98,0.00,,10000.00,,0.124040623,0.193813474,0.317854097,100,198.8898026,98.88980263,#¡DIV/0!,,0.7,0.8,0.9
15/01/2013,9:10:00 p. m.,430,430.4,428.1,0,2.423,0.012,0,0,0,59.98,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.036,1.038,1.028,16.12,25.08,22.63,51269.98,0.00,,10000.00,,0.116414435,0.209545984,0.325960419,100,198.5215606,98.52156057,#¡DIV/0!,,0.3,0.2,0.2
15/01/2013,9:15:00 p. m.,430.8,431.3,429.2,0,2.439,0.013,0,0,0,60.02,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.026,1.033,1.024,16.01,24.96,22.59,51269.98,0.00,,10000.00,,0.085185472,0.201347479,0.286532951,100,198.4094617,98.40946166,#¡DIV/0!,,0.3,0.5,0.6
15/01/2013,9:20:00 p. m.,426.9,427.4,425.1,0,2.352,0.01,0,0,0,60.02,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.031,1.047,1.025,16.18,25.44,22.59,51269.98,0.00,,10000.00,,0.10161013,0.218852587,0.320462717,100,198.7298899,98.72988992,#¡DIV/0!,,3.1,3,3
15/01/2013,9:25:00 p. m.,426.3,426.7,424.6,0,2.343,0.003,0,0,0,60,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.017,1.052,1.017,16.32,25.43,22.71,51269.98,0.00,,10000.00,,0.101753287,0.195679399,0.297432686,100,199.6163683,99.61636829,#¡DIV/0!,,4.5,4.6,4.6
15/01/2013,9:30:00 p. m.,427.9,428.3,426.2,0,2.375,0.011,0,0,0,60.03,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.015,1.061,0.995,16.28,25.32,22.59,51269.98,0.00,,10000.00,,0.101372427,0.194946974,0.296319401,100,198.6169321,98.6169321,#¡DIV/0!,,1,0.9,1.1
15/01/2013,9:35:00 p. m.,430.1,430.6,428.3,0,2.427,0.011,0,0,0,59.99,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.018,1.051,1.023,15.8,25.13,22.04,51269.98,0.00,,10000.00,,0.100853375,0.217222653,0.318076028,100,198.6464315,98.6464315,#¡DIV/0!,,3.8,3.9,3.7
15/01/2013,9:40:00 p. m.,430.3,430.8,428.4,0,2.426,0.015,0,0,0,60.01,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.05,1.083,1.053,15.66,25.17,21.77,51269.98,0.00,,10000.00,,0.108569213,0.22489337,0.333462582,100,198.1564932,98.15649324,#¡DIV/0!,,2.4,2.5,2.2
15/01/2013,9:45:00 p. m.,431.1,431.7,429.3,0,2.441,0.019,0,0,0,60.03,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.049,1.074,1.031,15.57,25.14,21.63,51269.98,0.00,,10000.00,,0.092872069,0.232180172,0.325052241,100,197.6829268,97.68292683,#¡DIV/0!,,1,1.1,1
15/01/2013,9:50:00 p. m.,428.9,429.5,427.1,0,2.411,0.008,0,0,0,59.99,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.073,1.094,1.053,15.83,25.15,22.05,51269.98,0.00,,10000.00,,0.093348891,0.233372229,0.32672112,100,199.0078545,99.00785449,#¡DIV/0!,,1.4,1.3,1.3
15/01/2013,9:55:00 p. m.,426.6,427.1,424.8,0,2.356,0.002,0,0,0,60,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.097,1.104,1.079,16.11,25.44,22.15,51269.98,0.00,,10000.00,,0.101681658,0.219006648,0.320688307,100,199.7455471,99.74554707,#¡DIV/0!,,4.5,4.6,4.5
15/01/2013,10:00:00 p. m.,426,426.5,424.3,0,2.333,0.004,0,0,0,60.02,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.13,1.126,1.097,15.83,25.64,21.75,51269.98,0.00,,10000.00,,0.093984962,0.211466165,0.305451128,100,199.4865212,99.48652118,#¡DIV/0!,,2.9,3,2.8
15/01/2013,10:05:00 p. m.,429.8,430.5,428.3,0,2.421,0.023,0,0,0,60.02,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.127,1.119,1.082,15.61,25.17,21.71,51269.98,0.00,,10000.00,,0.062082881,0.225050442,0.287133323,100,197.1767594,97.17675941,#¡DIV/0!,,3.2,3.4,3.5
15/01/2013,10:10:00 p. m.,430.5,431.1,429,0,2.436,0.011,0,0,0,60.02,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.133,1.148,1.1,15.48,25.14,21.43,51269.98,0.00,,10000.00,,0.069735007,0.209205021,0.278940028,100,198.6514099,98.65140989,#¡DIV/0!,,4.5,4.6,4.7
15/01/2013,10:15:00 p. m.,430.4,431.2,428.9,0,2.434,0.015,0,0,0,60.01,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.141,1.142,1.097,15.29,25.25,21.13,51269.98,0.00,,10000.00,,0.054242542,0.24021697,0.294459512,100,198.1625153,98.16251531,#¡DIV/0!,,0.6,0.7,0.6
15/01/2013,10:20:00 p. m.,431.1,431.7,429.7,0,2.448,0.023,0,0,0,60.04,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.162,1.176,1.119,15.02,25.12,20.85,51269.98,0.00,,10000.00,,0.061895551,0.201160542,0.263056093,100,197.2076083,97.20760826,#¡DIV/0!,,0.6,0.6,0.7
15/01/2013,10:25:00 p. m.,426.4,427.2,424.9,0,2.353,0.006,0,0,0,60.07,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.147,1.143,1.098,15.79,25.57,21.57,51269.98,0.00,,10000.00,,0.054751662,0.242471646,0.297223309,100,199.2369648,99.23696482,#¡DIV/0!,,4,4,4
15/01/2013,10:30:00 p. m.,428.7,429.3,427.2,0,2.406,0.017,0,0,0,59.99,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.123,1.147,1.101,15.34,25.37,21.1,51269.98,0.00,,10000.00,,0.070028011,0.210084034,0.280112045,100,197.8951713,97.89517128,#¡DIV/0!,,2.4,2.4,2.5
15/01/2013,10:35:00 p. m.,428.9,429.6,427.5,0,2.411,0.012,0,0,0,59.98,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.121,1.145,1.104,15.26,25.35,21.02,51269.98,0.00,,10000.00,,0.054432348,0.217729393,0.272161742,100,198.5142385,98.51423855,#¡DIV/0!,,2.5,2.4,2.6
15/01/2013,10:40:00 p. m.,429.1,429.9,427.5,0,2.412,0.019,0,0,0,59.99,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.151,1.165,1.117,15.08,25.45,20.8,51269.98,0.00,,10000.00,,0.062184221,0.248736883,0.310921104,100,197.6552859,97.65528589,#¡DIV/0!,,0.4,0.6,0.3
15/01/2013,10:45:00 p. m.,429.9,430.7,428.6,0,2.429,0.031,0,0,0,59.99,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.183,1.217,1.163,14.85,25.35,20.61,51269.98,0.00,,10000.00,,0.038783742,0.224945703,0.263729445,100,196.2195122,96.2195122,#¡DIV/0!,,1,1.1,1.1
15/01/2013,10:50:00 p. m.,430.9,431.5,429.5,0,2.45,0.047,0,0,0,60,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.195,1.23,1.169,14.76,25.2,20.52,51269.98,0.00,,10000.00,,0.061924298,0.201253967,0.263178265,100,194.3532239,94.35322387,#¡DIV/0!,,1.8,1.6,2
15/01/2013,10:55:00 p. m.,431.3,431.8,429.8,0,2.454,0.063,0,0,0,60.03,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.203,1.237,1.174,14.76,25.22,20.42,51269.98,0.00,,10000.00,,0.077345502,0.193363756,0.270709258,100,192.4910608,92.49106079,#¡DIV/0!,,1.4,1.1,1.2
15/01/2013,11:00:00 p. m.,431.3,431.8,429.8,0,2.457,0.046,0,0,0,60.03,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.181,1.219,1.172,14.79,25.16,20.48,51269.98,0.00,,10000.00,,0.077345502,0.193363756,0.270709258,100,194.4866161,94.48661606,#¡DIV/0!,,0.4,0.3,0.3
15/01/2013,11:05:00 p. m.,429.2,429.6,427.5,0,2.417,0.049,0,0,0,60.01,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.201,1.239,1.201,14.76,25.39,20.33,51269.98,0.00,,10000.00,,0.10106507,0.194355905,0.295420975,100,194.0389294,94.03892944,#¡DIV/0!,,2.1,2.2,2.3
15/01/2013,11:10:00 p. m.,426.4,427,424.9,0,2.369,0.007,0,0,0,60.02,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.202,1.239,1.211,15.19,25.47,20.74,51269.98,0.00,,10000.00,,0.070406008,0.211218024,0.281624032,100,199.1161616,99.11616162,#¡DIV/0!,,4.9,4.8,4.9
15/01/2013,11:15:00 p. m.,426.8,427.5,425.5,0,2.377,0.002,0,0,0,60.04,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.208,1.231,1.217,15.2,25.44,20.77,51269.98,0.00,,10000.00,,0.046882325,0.210970464,0.257852789,100,199.7477932,99.74779319,#¡DIV/0!,,2.4,2.1,2
15/01/2013,11:20:00 p. m.,427.4,428,425.8,0,2.383,0.009,0,0,0,60.08,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.211,1.226,1.207,15.03,25.48,20.52,51269.98,0.00,,10000.00,,0.078051826,0.218545114,0.29659694,100,198.8712375,98.87123746,#¡DIV/0!,,1,1,0.9
15/01/2013,11:25:00 p. m.,427.5,428.3,426.1,0,2.395,0.014,0.036,0.382,0.194,60.05,0.035,0.191,0.183246073,0,0,#¡DIV/0!,1.221,1.218,1.207,14.95,25.43,20.4,51269.98,0.00,,9999.81,,0.046805523,0.234027615,0.280833138,100,198.256538,98.25653798,0.18556701,,0.7,0.8,0.6
15/01/2013,11:30:00 p. m.,427.6,428.4,426.3,0,2.41,0.006,0,0,0,60.02,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.206,1.195,1.192,15.16,25.28,20.7,51269.98,0.00,,10000.00,,0.038992435,0.226156126,0.265148561,100,199.2549669,99.25496689,#¡DIV/0!,,0.2,0.4,0.5
15/01/2013,11:35:00 p. m.,427.5,428.3,426.3,0,2.405,0.006,0,0,0,60.02,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.227,1.231,1.219,15.11,25.3,20.57,51269.98,0.00,,10000.00,,0.031198814,0.218391701,0.249590516,100,199.2534218,99.25342182,#¡DIV/0!,,0,0,0.2
15/01/2013,11:40:00 p. m.,427.9,428.6,426.7,0,2.409,0.007,0,0,0,60.03,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.22,1.221,1.209,14.99,25.32,20.41,51269.98,0.00,,10000.00,,0.038965087,0.202618454,0.241583541,100,199.1307947,99.1307947,#¡DIV/0!,,0.3,0.2,0.4
15/01/2013,11:45:00 p. m.,427.8,428.7,426.7,0,2.419,0.004,0,0,0,59.99,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.206,1.206,1.197,14.99,25.3,20.46,51269.98,0.00,,10000.00,,0.015586035,0.225997506,0.241583541,100,199.5047462,99.50474618,#¡DIV/0!,,0.3,0.4,0.4
15/01/2013,11:50:00 p. m.,427.9,428.6,426.6,0,2.41,0.008,0,0,0,60.05,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.198,1.205,1.19,15.17,25.33,20.63,51269.98,0.00,,10000.00,,0.046761749,0.21042787,0.257189619,100,199.0074442,99.00744417,#¡DIV/0!,,0,0,0.1
15/01/2013,11:55:00 p. m.,427.7,428.2,426.2,0,2.404,0.005,0,0,0,60.04,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.195,1.208,1.176,15.14,25.36,20.64,51269.98,0.00,,10000.00,,0.077997036,0.19499259,0.272989626,100,199.377335,99.37733499,#¡DIV/0!,,0.1,0.5,0.5
16/01/2013,12:00:00 a. m.,427.8,428.4,426.2,0,2.406,0.017,0,0,0,60.02,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.205,1.204,1.185,14.98,25.46,20.37,51269.98,0.00,,10000.00,,0.07797879,0.218340611,0.296319401,100,197.8951713,97.89517128,#¡DIV/0!,,0.1,0.2,0.4
16/01/2013,12:05:00 a. m.,427.9,428.7,426.4,0,2.414,0.014,0,0,0,60.01,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.224,1.214,1.209,14.86,25.45,20.28,51269.98,0.00,,10000.00,,0.054559626,0.2416212,0.296180826,100,198.2701812,98.27018122,#¡DIV/0!,,0.2,0.5,0.2
16/01/2013,12:10:00 a. m.,427.6,428.1,426,0,2.403,0.016,0,0,0,59.97,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.213,1.203,1.187,14.87,25.53,20.09,51269.98,0.00,,10000.00,,0.085823516,0.202855582,0.288679098,100,198.015709,98.01570897,#¡DIV/0!,,0.2,0.3,0.2
16/01/2013,12:15:00 a. m.,427.3,427.7,425.8,0,2.41,0.005,0,0,0,59.92,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.217,1.233,1.211,15.11,25.35,20.4,51269.98,0.00,,10000.00,,0.085883823,0.179575265,0.265459088,100,199.378882,99.37888199,#¡DIV/0!,,0.6,1,0.6
16/01/2013,12:20:00 a. m.,427.5,428.3,426.3,0,2.417,0.002,0,0,0,59.95,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.221,1.226,1.212,15.19,25.33,20.57,51269.98,0.00,,10000.00,,0.031198814,0.218391701,0.249590516,100,199.7519636,99.75196362,#¡DIV/0!,,0.1,0.2,0.3
16/01/2013,12:25:00 a. m.,428.3,428.8,426.8,0,2.417,0.017,0,0,0,59.99,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.195,1.196,1.181,15.07,25.45,20.27,51269.98,0.00,,10000.00,,0.077887686,0.194719215,0.272606901,100,197.9046836,97.90468365,#¡DIV/0!,,1,1.1,1
16/01/2013,12:30:00 a. m.,428.1,428.7,426.8,0,2.418,0.011,0,0,0,59.99,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.167,1.166,1.142,14.94,25.35,20.27,51269.98,0.00,,10000.00,,0.054534123,0.194764724,0.249298847,100,198.6414162,98.64141622,#¡DIV/0!,,0.6,0.4,0.5
16/01/2013,12:35:00 a. m.,428.9,429.6,427.8,0,2.444,0.009,0,0,0,60.01,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.196,1.213,1.179,14.76,25.16,20.29,51269.98,0.00,,10000.00,,0.031096945,0.194355905,0.225452849,100,198.899307,98.89930697,#¡DIV/0!,,0.6,0.8,1
16/01/2013,12:40:00 a. m.,429,429.6,427.8,0,2.447,0.016,0,0,0,59.99,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.188,1.194,1.158,14.64,25.19,20.13,51269.98,0.00,,10000.00,,0.046641791,0.186567164,0.233208955,100,198.0511571,98.05115713,#¡DIV/0!,,0.9,0.9,1
16/01/2013,12:45:00 a. m.,427.8,428.4,426.5,0,2.421,0.007,0,0,0,59.98,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.182,1.178,1.139,14.72,25.39,20.13,51269.98,0.00,,10000.00,,0.054572386,0.19490138,0.249473766,100,199.1350906,99.13509061,#¡DIV/0!,,1.1,1.2,1.3
16/01/2013,12:50:00 a. m.,427.4,428,426.1,0,2.416,0.007,0,0,0,59.97,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.194,1.193,1.156,14.91,25.37,20.31,51269.98,0.00,,10000.00,,0.054623488,0.195083886,0.249707374,100,199.1333058,99.13330582,#¡DIV/0!,,1.6,1.6,1.7
16/01/2013,12:55:00 a. m.,428,428.4,426.8,0,2.429,0.005,0,0,0,60.01,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.193,1.193,1.15,15,25.2,20.43,51269.98,0.00,,10000.00,,0.06234414,0.155860349,0.218204489,100,199.3837305,99.38373048,#¡DIV/0!,,0.2,0,0.3
16/01/2013,1:00:00 a. m.,428.7,429,427.5,0,2.436,0.01,0,0,0,60.01,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.207,1.203,1.179,14.84,25.25,20.17,51269.98,0.00,,10000.00,,0.070028011,0.140056022,0.210084034,100,198.7735078,98.77350777,#¡DIV/0!,,1.3,1,1.4
16/01/2013,1:05:00 a. m.,428.9,429,427.3,0,2.445,0.008,0,0,0,59.99,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.186,1.201,1.168,14.73,25.21,20.11,51269.98,0.00,,10000.00,,0.116713352,0.140056022,0.256769374,100,199.0216062,99.0216062,#¡DIV/0!,,0.9,0.6,0.5
16/01/2013,1:10:00 a. m.,428.9,429.2,427.4,0,2.453,0.004,0,0,0,60.01,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.182,1.2,1.165,14.86,25.08,20.27,51269.98,0.00,,10000.00,,0.093348891,0.16336056,0.256709452,100,199.5115995,99.51159951,#¡DIV/0!,,0.2,0.2,0.1
16/01/2013,1:15:00 a. m.,429.2,429.4,427.6,0,2.453,0.023,0,0,0,60.01,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.189,1.215,1.17,14.67,25.16,19.96,51269.98,0.00,,10000.00,,0.108847769,0.155496812,0.264344581,100,197.2132472,97.21324717,#¡DIV/0!,,0.3,0.4,0.3
16/01/2013,1:20:00 a. m.,429.4,429.5,428,0,2.461,0.028,0,0,0,59.99,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.191,1.228,1.171,14.6,25.08,19.94,51269.98,0.00,,10000.00,,0.10101795,0.124329785,0.225347735,100,196.6251507,96.62515066,#¡DIV/0!,,0.5,0.3,0.6
16/01/2013,1:25:00 a. m.,430,430.2,428.5,0,2.47,0.038,0,0,0,59.99,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.213,1.232,1.189,14.37,25.1,19.67,51269.98,0.00,,10000.00,,0.100876853,0.1474354,0.248312253,100,195.4545455,95.45454545,#¡DIV/0!,,0.8,0.8,0.9
16/01/2013,1:30:00 a. m.,430.2,430.7,429.1,0,2.48,0.018,0,0,0,60.02,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.214,1.224,1.197,14.56,24.99,19.98,51269.98,0.00,,10000.00,,0.046511628,0.162790698,0.209302326,100,197.8382706,97.83827062,#¡DIV/0!,,0.8,1.2,1.1
16/01/2013,1:35:00 a. m.,430.1,430.4,428.9,0,2.478,0.018,0,0,0,60.02,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.185,1.21,1.17,14.64,24.96,19.92,51269.98,0.00,,10000.00,,0.069799907,0.139599814,0.209399721,100,197.8365385,97.83653846,#¡DIV/0!,,0.1,0.2,0.4
16/01/2013,1:40:00 a. m.,430.3,430.6,429.1,0,2.48,0.026,0,0,0,60.01,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.2,1.225,1.182,14.49,25.03,19.85,51269.98,0.00,,10000.00,,0.069767442,0.139534884,0.209302326,100,196.8874701,96.88747007,#¡DIV/0!,,0.1,0.1,0
16/01/2013,1:45:00 a. m.,430.4,430.7,429.1,0,2.486,0.032,0,0,0,59.99,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.229,1.239,1.2,14.5,25.01,19.88,51269.98,0.00,,10000.00,,0.077507363,0.14726399,0.224771353,100,196.1874504,96.18745036,#¡DIV/0!,,0.3,0.3,0.2
16/01/2013,1:50:00 a. m.,430.4,430.5,429,0,2.487,0.034,0,0,0,59.96,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.233,1.252,1.208,14.39,25.02,19.74,51269.98,0.00,,10000.00,,0.100783006,0.124040623,0.22482363,100,195.9539865,95.95398651,#¡DIV/0!,,0.1,0.1,0.1
16/01/2013,1:55:00 a. m.,430.1,430.5,429,0,2.48,0.021,0,0,0,59.97,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.247,1.256,1.227,14.48,25.09,19.73,51269.98,0.00,,10000.00,,0.054280397,0.147332506,0.201612903,100,197.4810076,97.4810076,#¡DIV/0!,,0.3,0.2,0.1
16/01/2013,2:00:00 a. m.,430.2,430.6,429,0,2.484,0.025,0,0,0,59.97,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.243,1.255,1.214,14.4,25.09,19.61,51269.98,0.00,,10000.00,,0.06202512,0.1550628,0.217087921,100,197.0107613,97.01076126,#¡DIV/0!,,0.2,0.1,0
