Fecha de la Medida,Hora de la Medida,AB,BC,AC,FASE A,FASE B,FASE C,NEUTRO,POTENCIA ACTIVA AB [W],POTENCIA ACTIVA BC [W],POTENCIA ACTIVA C [W],,,,
15/01/2014,06:51:35,421.07,429.96,426.08,1.11,0,0,,,,,358.46,0.35846,282.56,0.28256
15/01/2014,06:56:35,421.51,430.28,426.71,1.13,0,0,,,,,364.53,0.36453,286.76,0.28676
15/01/2014,07:01:35,420.96,430,426.47,1.11,0,0,,,,,360.39,0.36039,280.93,0.28093
15/01/2014,07:06:35,420.73,429.89,426.09,1.13,0,0,,,,,362.62,0.36262,287.35,0.28735
15/01/2014,07:11:35,419.11,428.31,424.56,1.11,0,0,,,,,359.51,0.35951,279.52,0.27952
15/01/2014,07:16:35,417.99,426.71,423.59,1.08,0,0,,,,,345.99,0.34599,270.11,0.27011
15/01/2014,07:21:35,420.59,429.69,425.76,1.1,0,0,,,,,355.45,0.35545,275.79,0.27579
15/01/2014,07:26:35,424.96,434.14,430.23,1.14,0,0,,,,,370.66,0.37066,293.58,0.29358
15/01/2014,07:31:35,424.62,433.72,429.95,1.16,0,0,,,,,374.17,0.37417,300.69,0.30069
15/01/2014,07:36:35,420.24,429.04,424.98,1.1,0,0,,,,,350.92,0.35092,279.84,0.27984
15/01/2014,07:41:35,422.08,430.87,426.72,1.12,0,0,,,,,358.49,0.35849,288.28,0.28828
15/01/2014,07:46:35,419.77,428.92,424.83,1.09,0,0,,,,,346.96,0.34696,278.77,0.27877
15/01/2014,07:51:35,419.72,428.48,425.05,1.09,0,0,,,,,349.26,0.34926,277.49,0.27749
15/01/2014,07:56:35,420.46,428.87,425.22,1.08,0,0,,,,,351.92,0.35192,270.22,0.27022
15/01/2014,08:01:35,424.64,433.04,430.01,1.15,0,0,,,,,375.63,0.37563,289.84,0.28984
15/01/2014,08:06:35,424.95,433.31,429.66,1.13,0,0,,,,,371.44,0.37144,287.71,0.28771
15/01/2014,08:11:35,422.84,431.22,428.21,1.13,0,0,,,,,365.05,0.36505,288.06,0.28806
15/01/2014,08:16:35,422.89,431.56,427.88,1.13,0,0,,,,,369.78,0.36978,284.28,0.28428
15/01/2014,08:21:35,423.96,432.49,428.73,1.15,0,0,,,,,372.88,0.37288,292.64,0.29264
15/01/2014,08:26:35,423.57,431.47,428.04,1.14,0,0,,,,,368.89,0.36889,291.37,0.29137
15/01/2014,08:31:35,423.2,432.21,427.86,1.12,0,0,,,,,363.7,0.3637,286.05,0.28605
15/01/2014,08:36:35,424.95,433.12,429.7,1.14,0,0,,,,,372.12,0.37212,293.03,0.29303
15/01/2014,08:41:35,422.78,431.25,427.58,1.12,0,0,,,,,360.58,0.36058,284.16,0.28416
15/01/2014,08:46:35,423.92,432.21,428.51,1.13,0,0,,,,,367.83,0.36783,287.71,0.28771
15/01/2014,08:51:35,423.2,431.41,427.31,1.14,0,0,,,,,369.39,0.36939,289.76,0.28976
15/01/2014,08:56:35,422.64,431.45,427.02,1.13,0,0,,,,,358.99,0.35899,297.64,0.29764
15/01/2014,09:01:35,427.94,436.04,431.7,5.64,5.04,5.29,,,,,4298.26,4.29826,73.95,0.07395
15/01/2014,09:06:35,427.58,436.27,432.18,6.24,5.61,5.9,,,,,4747.42,4.74742,52.21,0.05221
15/01/2014,09:11:35,428.56,436.71,432.48,6.45,5.86,6.1,,,,,4921.03,4.92103,47.01,0.04701
15/01/2014,09:16:35,428.8,436.83,433.56,6.42,5.78,6.06,,,,,4888.48,4.88848,49.97,0.04997
15/01/2014,09:21:35,430.33,438.82,434.52,6.61,5.97,6.24,,,,,5051.08,5.05108,48.34,0.04834
15/01/2014,09:26:35,428.65,437.58,433.17,6.12,5.46,5.71,,,,,4649.38,4.64938,64.26,0.06426
15/01/2014,09:31:35,429.05,437.41,433.08,6.33,5.7,5.99,,,,,4833.11,4.83311,48.82,0.04882
15/01/2014,09:36:35,428.07,436.72,432.4,5.14,4.52,4.8,,,,,3931.09,3.93109,89.49,0.08949
15/01/2014,09:41:35,428.02,436.58,431.97,4.89,4.27,4.54,,,,,3734.48,3.73448,85.02,0.08502
15/01/2014,09:46:35,429.14,437.72,433.18,6.84,6.2,6.45,,,,,5199.67,5.19967,35.98,0.03598
15/01/2014,09:51:35,427.53,436.02,431.72,5.94,5.34,5.61,,,,,4527.24,4.52724,52.22,0.05222
15/01/2014,09:56:35,427.19,435.4,431.46,6.1,5.46,5.73,,,,,4623.6,4.6236,49.5,0.0495
15/01/2014,10:01:35,429.44,438.14,433.67,7.05,6.42,6.69,,,,,5374.75,5.37475,28.52,0.02852
15/01/2014,10:06:35,429.36,437.79,433.67,7.1,6.44,6.72,,,,,5396.27,5.39627,31,0.031
15/01/2014,10:11:35,428.66,436.95,432.46,7.24,6.62,6.85,,,,,5496.96,5.49696,19.34,0.01934
15/01/2014,10:16:35,429.13,437.55,433.18,7.41,6.8,6.93,,,,,5598.87,5.59887,-23.44,-0.02344
15/01/2014,10:21:35,429.15,437.38,433.3,7.72,7.09,7.18,,,,,5802.18,5.80218,-42.11,-0.04211
15/01/2014,10:26:35,428.77,437.08,433.15,7.54,6.92,7,,,,,5662.78,5.66278,-47.2,-0.0472
15/01/2014,10:31:35,429.26,437.23,433.29,7.81,7.16,7.18,,,,,5833.54,5.83354,-50.8,-0.0508
15/01/2014,10:36:35,428.66,436.9,432.96,7.41,6.8,6.83,,,,,5550.07,5.55007,-55.65,-0.05565
15/01/2014,10:41:35,424.75,432.59,429.44,4.79,4.19,4.13,,,,,3509.77,3.50977,5.84,0.00584
15/01/2014,10:46:35,427.15,435.86,432.39,7.32,6.69,6.63,,,,,5430.14,5.43014,-79.36,-0.07936
15/01/2014,10:51:35,418.89,427.24,423.88,1.18,0,0,,,,,389.47,0.38947,287.6,0.2876
15/01/2014,10:56:35,425.88,434.59,431.04,6.19,5.57,5.47,,,,,4547.11,4.54711,-51.97,-0.05197
15/01/2014,11:01:35,422.35,430.1,426.89,3.22,2.49,2.5,,,,,2274.31,2.27431,30.15,0.03015
15/01/2014,11:06:35,420.89,428.65,425.75,1.12,0,0,,,,,361.29,0.36129,281.68,0.28168
15/01/2014,11:11:35,421.11,428.9,425.99,1.12,0,0,,,,,361.52,0.36152,279.18,0.27918
15/01/2014,11:16:35,420.93,428.76,425.59,1.46,0,0,,,,,457.49,0.45749,383.22,0.38322
15/01/2014,11:21:35,419.98,427.86,424.56,1.12,0,0,,,,,360.1,0.3601,279.32,0.27932
15/01/2014,11:26:35,419.55,427.37,423.83,1.08,0,0,,,,,339.37,0.33937,279.73,0.27973
15/01/2014,11:31:35,420.53,428.65,425.08,1.89,0.96,0,,,,,515.98,0.51598,580.02,0.58002
15/01/2014,11:36:35,420.3,428.07,424.81,1.08,0,0,,,,,347.09,0.34709,271.53,0.27153
15/01/2014,11:41:35,420.16,428.18,424.76,1.12,0,0,,,,,356.95,0.35695,279.67,0.27967
15/01/2014,11:46:35,418.78,426.55,423.52,1.09,0,0,,,,,346.72,0.34672,273,0.273
15/01/2014,11:51:35,419.12,427.05,423.55,1.09,0,0,,,,,347.83,0.34783,273.55,0.27355
15/01/2014,11:56:35,419,427.45,423.81,1.13,0,0,,,,,358.46,0.35846,288.43,0.28843
15/01/2014,12:01:35,419.41,427.79,423.72,1.1,0,0,,,,,376.41,0.37641,215.61,0.21561
15/01/2014,12:06:35,419.89,428.35,425.06,1.42,0,0,,,,,433.58,0.43358,370.85,0.37085
15/01/2014,12:11:35,420.66,428.7,425.93,1.68,0,0,,,,,494.34,0.49434,479.47,0.47947
15/01/2014,12:16:35,420.28,428.23,425.04,1.1,0,0,,,,,347.09,0.34709,283.54,0.28354
15/01/2014,12:21:35,422,430.28,427.08,2.16,1.5,1.58,,,,,1508.99,1.50899,107.53,0.10753
15/01/2014,12:26:35,421.09,429.49,426.16,1.15,0,0,,,,,363.95,0.36395,292.75,0.29275
15/01/2014,12:31:35,420.29,428.56,425.25,1.11,0,0,,,,,355.09,0.35509,281.09,0.28109
15/01/2014,12:36:35,419.98,427.92,424.35,1.11,0,0,,,,,349.42,0.34942,288.19,0.28819
15/01/2014,12:41:35,421,429.12,425.63,1.11,0,0,,,,,346.05,0.34605,290.81,0.29081
15/01/2014,12:46:35,420.75,429.1,425.47,1.14,0,0,,,,,365.44,0.36544,286.1,0.2861
15/01/2014,12:51:35,420.5,429.23,425.73,1.13,0,0,,,,,360.63,0.36063,286.64,0.28664
15/01/2014,12:56:35,419.84,428.5,424.58,1.14,0,0,,,,,357.96,0.35796,293.69,0.29369
15/01/2014,13:01:35,420.86,428.86,425.23,1.15,0,0,,,,,365.72,0.36572,293.58,0.29358
15/01/2014,13:06:35,420.66,429.04,425.11,1.12,0,0,,,,,347.35,0.34735,295.07,0.29507
15/01/2014,13:11:35,421.78,430.32,426.61,1.13,0,0,,,,,359.87,0.35987,290.56,0.29056
15/01/2014,13:16:35,421.3,429.23,426.06,1.14,0,0,,,,,362.75,0.36275,292.55,0.29255
15/01/2014,13:21:35,421.87,429.64,426.27,1.13,0,0,,,,,353.72,0.35372,296.9,0.2969
15/01/2014,13:26:35,420.41,428.62,425.54,1.13,0,0,,,,,360.63,0.36063,284.5,0.2845
15/01/2014,13:31:35,421.24,429.21,425.29,1.14,0,0,,,,,362.41,0.36241,291.85,0.29185
15/01/2014,13:36:35,419.87,428.57,424.96,1.14,0,0,,,,,362.52,0.36252,286.51,0.28651
15/01/2014,13:41:35,421.09,429.54,425.72,1.14,0,0,,,,,360.85,0.36085,291.91,0.29191
15/01/2014,13:46:35,421.87,430.04,426.45,1.14,0,0,,,,,362.15,0.36215,294.56,0.29456
15/01/2014,13:51:35,422.4,430.87,427.71,1.16,0,0,,,,,378.5,0.3785,286.83,0.28683
15/01/2014,13:56:35,422.39,430.5,427.28,1.14,0,0,,,,,370.16,0.37016,285.19,0.28519
15/01/2014,14:01:35,421.61,429.91,426.44,1.18,0,0,,,,,412.14,0.41214,213.71,0.21371
15/01/2014,14:06:35,427.71,436.46,432.66,6.03,5.37,5.49,,,,,4531.56,4.53156,27.6,0.0276
15/01/2014,14:11:35,423.08,431.13,428.14,1.94,1.16,1.42,,,,,1360.28,1.36028,149.55,0.14955
15/01/2014,14:16:35,422.17,430.05,426.63,1.15,0,0,,,,,366.51,0.36651,291.98,0.29198
15/01/2014,14:21:35,423.86,432.09,429.03,1.85,1.07,1.3,,,,,1273.28,1.27328,143.16,0.14316
15/01/2014,14:26:35,422.54,431.19,426.79,1.69,0.97,1.17,,,,,1151.33,1.15133,132.59,0.13259
15/01/2014,14:31:35,422.16,430.68,427.3,1.17,0,0,,,,,404.41,0.40441,215.12,0.21512
15/01/2014,14:36:35,422.19,430.59,427.03,1.17,0,0,,,,,379.78,0.37978,289.44,0.28944
15/01/2014,14:41:35,423.33,432.42,428.95,1.21,0,0,,,,,423,0.423,218.12,0.21812
15/01/2014,14:46:35,422.9,431.77,428.06,1.17,0,0,,,,,379.21,0.37921,291.75,0.29175
15/01/2014,14:51:35,423.16,431.93,427.92,1.17,0,0,,,,,371.84,0.37184,302.86,0.30286
15/01/2014,14:56:35,423.16,431.93,428.22,1.19,0,0,,,,,386.47,0.38647,298.72,0.29872
15/01/2014,15:01:35,422.14,431.06,427.08,1.17,0,0,,,,,371.23,0.37123,300.95,0.30095
15/01/2014,15:06:35,423.28,431.74,428.03,1.15,0,0,,,,,366.63,0.36663,296.17,0.29617
15/01/2014,15:11:35,418.88,427.25,423.61,1.11,0,0,,,,,354.99,0.35499,279.18,0.27918
15/01/2014,15:16:35,423.91,432.61,428.36,1.17,0,0,,,,,375.28,0.37528,304.7,0.3047
15/01/2014,15:21:35,423.34,431.76,427.95,1.16,0,0,,,,,375.46,0.37546,294.62,0.29462
15/01/2014,15:26:35,423.1,432.04,427.87,1.15,0,0,,,,,373.14,0.37314,290.77,0.29077
15/01/2014,15:31:35,423.6,432.09,428.19,1.17,0,0,,,,,374.16,0.37416,301.69,0.30169
15/01/2014,15:36:35,418.46,426.6,423.55,1.11,0,0,,,,,361.44,0.36144,270.27,0.27027
15/01/2014,15:41:35,420.15,428.11,424.52,1.12,0,0,,,,,356.39,0.35639,286.59,0.28659
15/01/2014,15:46:35,418.24,426.8,423.49,1.14,0,0,,,,,364.47,0.36447,283.29,0.28329
15/01/2014,15:51:35,418.87,427.4,423.48,1.12,0,0,,,,,355.91,0.35591,283.8,0.2838
15/01/2014,15:56:35,419.62,428.22,424.02,1.1,0,0,,,,,339.89,0.33989,289.72,0.28972
15/01/2014,16:01:35,420.16,428.95,424.7,2.01,1.33,1.59,,,,,1452.05,1.45205,147.52,0.14752
15/01/2014,16:06:35,419.33,427.68,423.99,1.92,0,0,,,,,527.06,0.52706,583.68,0.58368
15/01/2014,16:11:35,422.94,431.56,427.53,1.16,0,0,,,,,372.77,0.37277,294.78,0.29478
15/01/2014,16:16:35,422.99,431.77,427.64,1.16,0,0,,,,,368.76,0.36876,304.22,0.30422
15/01/2014,16:21:35,423.19,431.63,426.96,1.14,0,0,,,,,358.82,0.35882,302.11,0.30211
15/01/2014,16:26:35,422.7,431.45,427.71,1.17,0,0,,,,,373.66,0.37366,300.68,0.30068
15/01/2014,16:31:35,422.58,431.78,427.6,1.18,0,0,,,,,375.9,0.3759,305.01,0.30501
15/01/2014,16:36:35,422.97,432.7,428.54,1.89,0,0,,,,,553.9,0.5539,552.52,0.55252
15/01/2014,16:41:35,417.57,426.47,422.55,1.11,0,0,,,,,353.02,0.35302,283.24,0.28324
15/01/2014,16:46:35,418.79,427.42,423.84,1.12,0,0,,,,,355.84,0.35584,285.14,0.28514
15/01/2014,16:51:35,422.45,431.56,427.74,1.16,0,0,,,,,376.08,0.37608,291.6,0.2916
15/01/2014,16:56:35,423.37,432.31,428.4,1.16,0,0,,,,,377.4,0.3774,291.26,0.29126
15/01/2014,17:01:35,422.27,431.76,427.48,1.15,0,0,,,,,374.47,0.37447,290.62,0.29062
15/01/2014,17:06:35,423.13,432.22,428.56,1.16,0,0,,,,,371.49,0.37149,298.74,0.29874
15/01/2014,17:11:35,423.49,432.01,428.45,1.16,0,0,,,,,380.28,0.38028,288.37,0.28837
15/01/2014,17:16:35,422.05,431.17,427.22,1.14,0,0,,,,,373.52,0.37352,281.33,0.28133
15/01/2014,17:21:35,421.29,430.89,426.89,1.15,0,0,,,,,376.9,0.3769,283.71,0.28371
15/01/2014,17:26:35,422.85,431.52,427.54,1.14,0,0,,,,,374.44,0.37444,280.7,0.2807
15/01/2014,17:31:35,422.47,431.35,427.41,1.14,0,0,,,,,375.72,0.37572,279.93,0.27993
15/01/2014,17:36:35,422.47,431.42,427.49,1.14,0,0,,,,,373.54,0.37354,279.74,0.27974
15/01/2014,17:41:35,423.46,432.47,428.47,1.15,0,0,,,,,376.99,0.37699,283.67,0.28367
15/01/2014,17:46:35,422.92,431.94,428.65,1.15,0,0,,,,,377.03,0.37703,283.1,0.2831
15/01/2014,17:51:35,424.36,433.54,429.67,1.15,0,0,,,,,379.93,0.37993,281.85,0.28185
15/01/2014,17:56:35,419.57,428.57,425.28,1.09,0,0,,,,,351.29,0.35129,269.59,0.26959
15/01/2014,18:01:35,420.11,428.37,425.38,1.1,0,0,,,,,360.27,0.36027,264.1,0.2641
15/01/2014,18:06:35,419.73,428.48,425.05,1.1,0,0,,,,,361.81,0.36181,264.68,0.26468
15/01/2014,18:11:35,424.04,433.03,429.32,1.15,0,0,,,,,378.74,0.37874,285.12,0.28512
15/01/2014,18:16:35,422.99,432.02,428.54,1.15,0,0,,,,,380.52,0.38052,281.87,0.28187
15/01/2014,18:21:35,423.11,432.2,428.5,1.13,0,0,,,,,368.76,0.36876,285.42,0.28542
15/01/2014,18:26:35,420.15,429.75,426.63,1.12,0,0,,,,,365.51,0.36551,273.38,0.27338
15/01/2014,18:31:35,419.92,429.27,426.22,1.12,0,0,,,,,366.46,0.36646,271.83,0.27183
15/01/2014,18:36:35,418.71,428.75,424.64,1.1,0,0,,,,,354.72,0.35472,275.78,0.27578
15/01/2014,18:41:35,420.95,430.47,426.72,1.13,0,0,,,,,369.06,0.36906,277.33,0.27733
15/01/2014,18:46:35,421.27,430.52,427.36,1.14,0,0,,,,,372.74,0.37274,280.27,0.28027
15/01/2014,18:51:35,420.65,430.48,426.35,1.12,0,0,,,,,359.73,0.35973,285.39,0.28539
15/01/2014,18:56:35,420.05,430.1,426.32,1.16,0,0,,,,,376.99,0.37699,293.23,0.29323
15/01/2014,19:01:35,419.71,429.47,425.68,1.13,0,0,,,,,368.42,0.36842,281.83,0.28183
15/01/2014,19:06:35,421.14,431.16,427.08,1.15,0,0,,,,,370.1,0.3701,291.13,0.29113
15/01/2014,19:11:35,420.56,430.69,426.53,1.15,0,0,,,,,375.82,0.37582,287,0.287
15/01/2014,19:16:35,420.55,430.79,426.59,1.14,0,0,,,,,372.53,0.37253,285.04,0.28504
15/01/2014,19:21:35,422.38,432.08,428.88,1.15,0,0,,,,,376.78,0.37678,288.36,0.28836
15/01/2014,19:26:35,421.93,431.7,428.02,1.15,0,0,,,,,377.09,0.37709,285.73,0.28573
15/01/2014,19:31:35,421.65,431.89,428.33,1.17,0,0,,,,,385.73,0.38573,291.29,0.29129
15/01/2014,19:36:35,423.2,433.11,429.23,1.18,0,0,,,,,388.49,0.38849,294.34,0.29434
15/01/2014,19:41:35,421.21,431.39,427.72,1.16,0,0,,,,,379,0.379,288.81,0.28881
15/01/2014,19:46:35,422.71,432.86,428.86,1.19,0,0,,,,,395.08,0.39508,295.46,0.29546
15/01/2014,19:51:35,423.05,433.43,430.1,1.2,0,0,,,,,397.95,0.39795,297.74,0.29774
15/01/2014,19:56:35,422.79,432.78,429.38,1.18,0,0,,,,,389.21,0.38921,291.29,0.29129
15/01/2014,20:01:35,418.71,428.35,424.65,1.12,0,0,,,,,369,0.369,272.47,0.27247
15/01/2014,20:06:35,419.16,429.19,425.22,1.13,0,0,,,,,369.47,0.36947,275.06,0.27506
15/01/2014,20:11:35,423.98,433.74,430.46,1.2,0,0,,,,,394.72,0.39472,299.1,0.2991
15/01/2014,20:16:35,419.75,429.7,425.75,1.14,0,0,,,,,370.66,0.37066,281.77,0.28177
15/01/2014,20:21:35,419.61,429.26,425.34,1.12,0,0,,,,,367.03,0.36703,277.27,0.27727
15/01/2014,20:26:35,420.64,430.52,426.46,1.13,0,0,,,,,368.94,0.36894,280.38,0.28038
15/01/2014,20:31:35,421.15,431.15,426.97,1.14,0,0,,,,,371.37,0.37137,283.75,0.28375
15/01/2014,20:36:35,421.69,431.52,427.48,1.14,0,0,,,,,374.28,0.37428,284.89,0.28489
15/01/2014,20:41:35,421.48,431.4,427.43,1.15,0,0,,,,,376.25,0.37625,287.08,0.28708
15/01/2014,20:46:35,422.53,432.5,428.49,1.16,0,0,,,,,381.02,0.38102,289.01,0.28901
15/01/2014,20:51:35,423.19,433.43,429.48,1.17,0,0,,,,,384.13,0.38413,296.35,0.29635
15/01/2014,20:56:35,423,432.96,429.1,1.16,0,0,,,,,379.23,0.37923,291.93,0.29193
15/01/2014,21:01:35,421.52,431.56,427.97,1.15,0,0,,,,,374.01,0.37401,288.48,0.28848
15/01/2014,21:06:35,421.72,431.47,427.66,1.15,0,0,,,,,373.74,0.37374,287.74,0.28774
15/01/2014,21:11:35,421.19,430.96,426.95,1.15,0,0,,,,,375.82,0.37582,289.15,0.28915
15/01/2014,21:16:35,422.41,432.72,428.64,1.18,0,0,,,,,386.54,0.38654,298.72,0.29872
15/01/2014,21:21:35,422.46,432.28,428.47,1.18,0,0,,,,,384.27,0.38427,296.31,0.29631
15/01/2014,21:26:35,422.7,432.78,428.7,1.17,0,0,,,,,380.58,0.38058,294.25,0.29425
15/01/2014,21:31:35,423.78,433.49,429.67,1.17,0,0,,,,,385.31,0.38531,294.94,0.29494
15/01/2014,21:36:35,422.43,432.6,428.93,1.17,0,0,,,,,384.86,0.38486,294.15,0.29415
15/01/2014,21:41:35,422.45,432.11,428.53,1.16,0,0,,,,,378.96,0.37896,292,0.292
15/01/2014,21:46:35,424.13,433.78,430.13,1.18,0,0,,,,,387.51,0.38751,299.41,0.29941
15/01/2014,21:51:35,424.28,434.1,430.37,1.19,0,0,,,,,393.42,0.39342,300.47,0.30047
15/01/2014,21:56:35,425.44,435.07,431.37,1.2,0,0,,,,,395,0.395,303.11,0.30311
15/01/2014,22:01:35,425.24,435.21,431.37,1.19,0,0,,,,,393.73,0.39373,301.62,0.30162
15/01/2014,22:06:35,424.03,433.22,429.69,1.17,0,0,,,,,385.66,0.38566,295.84,0.29584
15/01/2014,22:11:35,425.79,435.44,431.48,1.2,0,0,,,,,395.44,0.39544,301.24,0.30124
15/01/2014,22:16:35,425.19,434.51,431.08,1.19,0,0,,,,,392.84,0.39284,303.26,0.30326
15/01/2014,22:21:35,420.53,429.96,426.48,1.13,0,0,,,,,366.61,0.36661,284.01,0.28401
15/01/2014,22:26:35,423.56,433.47,429.41,1.17,0,0,,,,,384.06,0.38406,293.79,0.29379
15/01/2014,22:31:35,423.97,433.52,429.78,1.17,0,0,,,,,385.94,0.38594,295.32,0.29532
15/01/2014,22:36:35,424.15,434.04,430.24,1.19,0,0,,,,,391.9,0.3919,296.87,0.29687
15/01/2014,22:41:35,424.17,433.39,430.09,1.17,0,0,,,,,387.05,0.38705,291.82,0.29182
15/01/2014,22:46:35,424.26,433.8,430.39,1.18,0,0,,,,,392.2,0.3922,294.52,0.29452
15/01/2014,22:51:35,425.19,433.94,430.83,1.18,0,0,,,,,393.49,0.39349,294.25,0.29425
15/01/2014,22:56:35,424.51,433.85,430.6,1.19,0,0,,,,,396.01,0.39601,294.17,0.29417
15/01/2014,23:01:35,424.02,433.24,430.03,1.18,0,0,,,,,392.12,0.39212,291.9,0.2919
15/01/2014,23:06:35,422.78,431.81,428.71,1.15,0,0,,,,,378.42,0.37842,281.89,0.28189
15/01/2014,23:11:35,424.29,433.08,429.79,1.16,0,0,,,,,384.34,0.38434,287.81,0.28781
15/01/2014,23:16:35,424.06,433.16,429.75,1.16,0,0,,,,,382.87,0.38287,288.98,0.28898
15/01/2014,23:21:35,424.56,433.04,429.95,1.17,0,0,,,,,387.63,0.38763,291.37,0.29137
15/01/2014,23:26:35,422.86,432.06,428.71,1.17,0,0,,,,,383.75,0.38375,290.62,0.29062
15/01/2014,23:31:35,425.2,434.17,430.58,1.18,0,0,,,,,390.76,0.39076,294.18,0.29418
15/01/2014,23:36:35,424.86,433.68,430.01,1.19,0,0,,,,,393.67,0.39367,296.91,0.29691
15/01/2014,23:41:35,424.78,434.03,430.5,1.18,0,0,,,,,390.75,0.39075,293.68,0.29368
15/01/2014,23:46:35,425,433.95,430.51,1.17,0,0,,,,,387,0.387,294.43,0.29443
15/01/2014,23:51:35,424.84,434.16,430.23,1.18,0,0,,,,,388.8,0.3888,293.95,0.29395
15/01/2014,23:56:35,425.26,434.33,430.56,1.18,0,0,,,,,387.49,0.38749,295.15,0.29515
16/01/2014,00:01:35,425.96,434.88,431.57,1.2,0,0,,,,,398.95,0.39895,298.16,0.29816
16/01/2014,00:06:35,426.56,435.47,431.64,1.21,0,0,,,,,403.52,0.40352,304.22,0.30422
16/01/2014,00:11:35,425.55,435.04,431.37,1.19,0,0,,,,,393.12,0.39312,297.28,0.29728
16/01/2014,00:16:35,426.37,435.38,431.56,1.19,0,0,,,,,394.75,0.39475,300.04,0.30004
16/01/2014,00:21:35,421.52,430.34,426.9,1.14,0,0,,,,,373.28,0.37328,283.44,0.28344
16/01/2014,00:26:35,421.47,430.08,426.63,1.13,0,0,,,,,370.98,0.37098,280.41,0.28041
16/01/2014,00:31:35,421.5,430.58,426.92,1.14,0,0,,,,,372.32,0.37232,281.82,0.28182
16/01/2014,00:36:35,422.13,430.66,427.48,1.15,0,0,,,,,377.33,0.37733,286.52,0.28652
16/01/2014,00:41:35,422.67,431.8,427.95,1.16,0,0,,,,,380.73,0.38073,285.13,0.28513
16/01/2014,00:46:35,422.64,431.46,428.07,1.15,0,0,,,,,378.98,0.37898,287.1,0.2871
16/01/2014,00:51:35,422.78,431.5,428.03,1.16,0,0,,,,,379.03,0.37903,288.28,0.28828
16/01/2014,00:56:35,422.98,431.63,428,1.15,0,0,,,,,376.7,0.3767,287.45,0.28745
16/01/2014,01:01:35,422.8,431.78,428.24,1.15,0,0,,,,,378.22,0.37822,286.07,0.28607
16/01/2014,01:06:35,423.72,432.53,428.53,1.16,0,0,,,,,382.55,0.38255,287.11,0.28711
16/01/2014,01:11:35,423.66,432.42,428.87,1.17,0,0,,,,,384.87,0.38487,291.08,0.29108
16/01/2014,01:16:35,423.97,433.07,429.22,1.17,0,0,,,,,386.7,0.3867,291.56,0.29156
16/01/2014,01:21:35,423.96,432.86,429.58,1.16,0,0,,,,,383.72,0.38372,290.48,0.29048
16/01/2014,01:26:35,424.22,433.28,429.29,1.16,0,0,,,,,382.46,0.38246,288.89,0.28889
16/01/2014,01:31:35,424.53,433.15,429.53,1.17,0,0,,,,,383.34,0.38334,292.75,0.29275
16/01/2014,01:36:35,424.77,433.74,430.09,1.18,0,0,,,,,388.58,0.38858,292.8,0.2928
16/01/2014,01:41:35,421.64,430.36,427.36,1.14,0,0,,,,,374.85,0.37485,281.62,0.28162
16/01/2014,01:46:35,421.82,430.74,427.69,1.15,0,0,,,,,378.65,0.37865,285.72,0.28572
16/01/2014,01:51:35,422.4,431.14,427.24,1.13,0,0,,,,,372.39,0.37239,281.02,0.28102
16/01/2014,01:56:35,421.02,429.78,426.38,1.13,0,0,,,,,369.99,0.36999,280.66,0.28066
16/01/2014,02:01:35,421.23,430.07,426.57,1.13,0,0,,,,,369.34,0.36934,279.72,0.27972
16/01/2014,02:06:35,422.19,431.32,427.67,1.14,0,0,,,,,374.39,0.37439,283.19,0.28319
16/01/2014,02:11:35,422.02,431.07,427,1.15,0,0,,,,,377.12,0.37712,284.44,0.28444
16/01/2014,02:16:35,421.48,430.61,426.87,1.15,0,0,,,,,377.11,0.37711,284.99,0.28499
16/01/2014,02:21:35,421.04,430.57,426.7,1.14,0,0,,,,,372.75,0.37275,280.39,0.28039
16/01/2014,02:26:35,421.58,430.44,427.05,1.14,0,0,,,,,374.59,0.37459,279.59,0.27959
16/01/2014,02:31:35,421.73,430.91,427.4,1.13,0,0,,,,,369.13,0.36913,279.8,0.2798
16/01/2014,02:36:35,421.6,430.8,426.6,1.14,0,0,,,,,372.25,0.37225,281.57,0.28157
16/01/2014,02:41:35,421.93,431.04,427.11,1.14,0,0,,,,,373.34,0.37334,284.24,0.28424
16/01/2014,02:46:35,421.62,430.34,426.75,1.15,0,0,,,,,376.92,0.37692,284.76,0.28476
16/01/2014,02:51:35,422.25,430.98,427,1.15,0,0,,,,,377.26,0.37726,285.69,0.28569
16/01/2014,02:56:35,422.19,431.45,427.82,1.15,0,0,,,,,377.07,0.37707,284.56,0.28456
16/01/2014,03:01:35,421.34,430.34,426.75,1.14,0,0,,,,,374.13,0.37413,282.36,0.28236
16/01/2014,03:06:35,421.61,430.54,426.73,1.13,0,0,,,,,372.24,0.37224,277.56,0.27756
16/01/2014,03:11:35,422.04,431.28,427.61,1.14,0,0,,,,,372.55,0.37255,282.17,0.28217
16/01/2014,03:16:35,421.91,431.03,426.95,1.14,0,0,,,,,372.65,0.37265,280.71,0.28071
16/01/2014,03:21:35,421.33,430.58,426.84,1.15,0,0,,,,,378.15,0.37815,283.17,0.28317
16/01/2014,03:26:35,421.38,430.74,426.86,1.14,0,0,,,,,374.67,0.37467,283.33,0.28333
16/01/2014,03:31:35,422.02,431.44,427.62,1.15,0,0,,,,,376.92,0.37692,282.97,0.28297
16/01/2014,03:36:35,421.4,430.83,427.01,1.13,0,0,,,,,371.77,0.37177,279.53,0.27953
